filename,blur_path,sharp_path,blur_shape,sharp_shape,blur_lap_var,sharp_lap_var,blur_ratio,blur_level
000296.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000296.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000296.png,"(720, 1280)","(720, 1280)",42.67435240928741,365.3560618540023,0.11680209216063923,low_blur
000297.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000297.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000297.png,"(720, 1280)","(720, 1280)",29.11963769438943,304.4683246414737,0.09564094303643182,medium_blur
000298.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000298.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000298.png,"(720, 1280)","(720, 1280)",60.50111230438609,388.26920676436106,0.15582258713487349,low_blur
000299.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000299.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000299.png,"(720, 1280)","(720, 1280)",40.401799937137554,381.0409921949587,0.10603006176145419,medium_blur
000300.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000300.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000300.png,"(720, 1280)","(720, 1280)",33.87435158095065,377.1856403980948,0.0898081685832483,medium_blur
000301.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000301.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000301.png,"(720, 1280)","(720, 1280)",55.5402579313196,420.24032779750013,0.13216308444524386,low_blur
000302.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000302.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000302.png,"(720, 1280)","(720, 1280)",56.64087241389894,463.75244527312395,0.12213600810087225,low_blur
000303.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000303.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000303.png,"(720, 1280)","(720, 1280)",33.44025595431387,402.0378857593488,0.08317687744855647,medium_blur
000304.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000304.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000304.png,"(720, 1280)","(720, 1280)",32.92415847211294,372.4209798530816,0.08840575652912282,medium_blur
000305.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000305.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000305.png,"(720, 1280)","(720, 1280)",35.20096155587538,388.8536801101675,0.09052495412926843,medium_blur
000306.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000306.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000306.png,"(720, 1280)","(720, 1280)",40.42184657251806,486.0589636708,0.08316243417550366,medium_blur
000307.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000307.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000307.png,"(720, 1280)","(720, 1280)",41.62582472771067,437.9206759301823,0.09505334416636803,medium_blur
000308.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000308.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000308.png,"(720, 1280)","(720, 1280)",46.60331474733234,401.83552737990004,0.11597609362726471,low_blur
000309.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000309.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000309.png,"(720, 1280)","(720, 1280)",141.76809212599397,607.9744798778944,0.2331809916628982,low_blur
000310.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000310.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000310.png,"(720, 1280)","(720, 1280)",47.76851291452927,492.9240504224694,0.09690846464606326,low_blur
000311.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000311.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000311.png,"(720, 1280)","(720, 1280)",48.81558512656954,563.8085218550314,0.0865818504571227,low_blur
000312.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000312.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000312.png,"(720, 1280)","(720, 1280)",52.21849530554876,511.0265852646428,0.10218352001683981,low_blur
000313.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000313.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000313.png,"(720, 1280)","(720, 1280)",44.699087411268266,460.01883999000364,0.09716794949369446,low_blur
000314.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000314.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000314.png,"(720, 1280)","(720, 1280)",55.43921400093741,467.0024126982684,0.11871290702639199,low_blur
000315.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000315.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000315.png,"(720, 1280)","(720, 1280)",50.612604942321816,467.0500036230725,0.10836656578228931,low_blur
000316.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000316.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000316.png,"(720, 1280)","(720, 1280)",112.51170215504965,499.4532490260325,0.22526973720203514,low_blur
000317.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000317.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000317.png,"(720, 1280)","(720, 1280)",82.91644280166513,558.9112279657387,0.14835351063168187,low_blur
000318.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000318.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000318.png,"(720, 1280)","(720, 1280)",62.95054778294973,525.0824136330394,0.11988698563754346,low_blur
000319.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000319.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000319.png,"(720, 1280)","(720, 1280)",49.142923089457135,490.5367924370661,0.10018193099095651,low_blur
000320.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000320.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000320.png,"(720, 1280)","(720, 1280)",51.07717928284066,488.40912274237724,0.10457867575241162,low_blur
000321.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000321.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000321.png,"(720, 1280)","(720, 1280)",4.583865825482357,33.022593314077824,0.13880998928512725,high_blur
000322.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000322.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000322.png,"(720, 1280)","(720, 1280)",7.204244580002772,49.93836068243331,0.14426273670401765,high_blur
000323.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000323.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000323.png,"(720, 1280)","(720, 1280)",7.3513041075906616,58.44298235669549,0.12578591663008457,high_blur
000324.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000324.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000324.png,"(720, 1280)","(720, 1280)",5.266007557752398,48.06270616001083,0.10956535695524718,high_blur
000325.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000325.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000325.png,"(720, 1280)","(720, 1280)",10.462660834671537,69.71281535503127,0.15008231671446345,high_blur
000326.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000326.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000326.png,"(720, 1280)","(720, 1280)",9.423362435177228,60.71357517482496,0.15521013886088111,high_blur
000327.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000327.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000327.png,"(720, 1280)","(720, 1280)",6.1255085852999756,52.65515310915722,0.11633255669085439,high_blur
000328.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000328.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000328.png,"(720, 1280)","(720, 1280)",6.216587025648285,49.521401411634585,0.12553334209424097,high_blur
000329.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000329.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000329.png,"(720, 1280)","(720, 1280)",5.269926186625166,40.84223264623099,0.12903129539910627,high_blur
000330.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000330.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000330.png,"(720, 1280)","(720, 1280)",4.95463899965169,36.7846234352206,0.13469320970568321,high_blur
000331.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000331.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000331.png,"(720, 1280)","(720, 1280)",7.52241277622176,43.685077655696894,0.17219639241087192,high_blur
000332.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000332.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000332.png,"(720, 1280)","(720, 1280)",7.554985295555921,50.330055469936795,0.15010882113109503,high_blur
000333.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000333.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000333.png,"(720, 1280)","(720, 1280)",3.974996635266292,25.72403301380181,0.15452462806233866,high_blur
000334.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000334.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000334.png,"(720, 1280)","(720, 1280)",4.218341817898223,29.36508893231876,0.14365159343410214,high_blur
000335.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000335.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000335.png,"(720, 1280)","(720, 1280)",7.323025713592104,50.20971321173656,0.14584878589630845,high_blur
000336.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000336.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000336.png,"(720, 1280)","(720, 1280)",5.414419327195484,49.46470323032331,0.10946026100449105,high_blur
000337.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000337.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000337.png,"(720, 1280)","(720, 1280)",5.9597327902287605,46.502638880581316,0.12815902349653213,high_blur
000338.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000338.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000338.png,"(720, 1280)","(720, 1280)",10.964245468279756,51.78512687656614,0.21172576234671833,high_blur
000339.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000339.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000339.png,"(720, 1280)","(720, 1280)",10.081038348632392,53.297114785840755,0.1891479189304841,high_blur
000340.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000340.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000340.png,"(720, 1280)","(720, 1280)",6.311817705601822,49.62910052702042,0.1271797722969727,high_blur
000341.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000341.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000341.png,"(720, 1280)","(720, 1280)",5.8190287826432145,45.582903576881506,0.1276581420828553,high_blur
000342.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000342.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000342.png,"(720, 1280)","(720, 1280)",7.603819844082257,45.51471788126627,0.16706287979742349,high_blur
000343.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000343.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000343.png,"(720, 1280)","(720, 1280)",6.261427987482516,44.97548583031997,0.13921868481227662,high_blur
000344.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000344.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000344.png,"(720, 1280)","(720, 1280)",5.122383604401716,35.17880560074795,0.1456099351717816,high_blur
000345.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000345.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000345.png,"(720, 1280)","(720, 1280)",4.198132564967356,30.32739874902303,0.13842705727336158,high_blur
000346.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000346.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000346.png,"(720, 1280)","(720, 1280)",5.325168184905585,34.455160581569906,0.1545535732086672,high_blur
000541.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000541.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000541.png,"(720, 1280)","(720, 1280)",58.40821788965744,304.2002934264712,0.19200579075659352,low_blur
000542.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000542.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000542.png,"(720, 1280)","(720, 1280)",37.46539628075492,297.48512479381804,0.12594040224855665,medium_blur
000543.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000543.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000543.png,"(720, 1280)","(720, 1280)",22.723003418303122,225.1734157552354,0.10091334867875346,high_blur
000544.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000544.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000544.png,"(720, 1280)","(720, 1280)",19.082016007105505,199.34917955139542,0.09572156779922256,high_blur
000545.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000545.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000545.png,"(720, 1280)","(720, 1280)",20.275993326747557,181.2571223686312,0.11186315362765539,high_blur
000546.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000546.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000546.png,"(720, 1280)","(720, 1280)",24.81043706019718,330.34826479579664,0.07510388188290502,high_blur
000547.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000547.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000547.png,"(720, 1280)","(720, 1280)",27.949544819460975,251.18295076336221,0.1112716636754512,medium_blur
000548.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000548.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000548.png,"(720, 1280)","(720, 1280)",28.1962748527421,258.0048428053101,0.10928583566520916,medium_blur
000549.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000549.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000549.png,"(720, 1280)","(720, 1280)",28.742018745534207,299.77954967802066,0.09587718300146193,medium_blur
000550.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000550.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000550.png,"(720, 1280)","(720, 1280)",33.76114146215651,249.4971770308589,0.13531672727754998,medium_blur
000551.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000551.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000551.png,"(720, 1280)","(720, 1280)",40.05124731147554,342.61118776448114,0.11689999842573354,medium_blur
000552.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000552.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000552.png,"(720, 1280)","(720, 1280)",39.38988182429443,269.8050526996177,0.14599386271200954,medium_blur
000553.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000553.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000553.png,"(720, 1280)","(720, 1280)",21.343397210663927,177.69933915747063,0.12010960373099133,high_blur
000554.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000554.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000554.png,"(720, 1280)","(720, 1280)",20.755329827084946,94.15402343745762,0.22044017947536143,high_blur
000555.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000555.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000555.png,"(720, 1280)","(720, 1280)",38.88501844612287,314.6041915497203,0.12359981045815611,medium_blur
000556.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000556.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000556.png,"(720, 1280)","(720, 1280)",9.902278573420016,84.17604799431224,0.11763772246604799,high_blur
000557.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000557.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000557.png,"(720, 1280)","(720, 1280)",7.764178546989112,59.55995954378858,0.13035902987773665,high_blur
000558.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\blur\images\000558.png,C:\Users\User\comp6001_assignment1\data\raw\gopro\sharp\images\000558.png,"(720, 1280)","(720, 1280)",9.26475079726113,91.5642682213253,0.10118303762178203,high_blur
